link,73,760
link,73,429
link,75,639
link,76,140
link,76,837
link,77,177
link,77,118
link,77,469
link,78,424
link,79,697
link,79,911
link,79,167
link,81,596
link,81,33
link,81,91
link,82,927
link,83,919
link,84,856
link,84,429
link,85,436
link,85,859
link,85,780
link,86,669
link,89,547
link,93,927
link,93,814
link,94,409
link,94,601
link,96,839
link,96,886
link,99,89
link,99,443
link,100,849
link,100,537
link,101,359
link,104,679
link,104,355
link,104,50
link,105,572
link,105,708
link,105,156
link,106,684
link,106,13
link,106,370
link,107,130
link,107,227
link,108,997
link,109,477
link,109,235
link,112,851
link,112,669
link,113,975
link,114,562
link,114,310
link,115,302
link,115,454
link,115,912
link,116,77
link,116,281
link,116,251
link,117,773
link,117,777
link,117,376
link,119,874
link,119,701
link,119,551
link,120,105
link,120,713
link,120,836
link,121,636
link,122,199
link,122,752
link,123,604
link,123,766
link,123,490
link,124,495
link,124,271
link,126,741
link,126,47
link,126,687
link,127,221
link,127,936
link,128,650
link,131,919
link,131,855
link,133,882
link,134,1
link,134,244
link,135,374
link,135,71
link,135,35
link,136,942
link,137,516
